,GoogleMapsAddress,TimeCrawled,PostalCode,Latitude,Longitude,StreetNumber,StreetAddress,Neighborhood,Borough,County,State,PostalSuffix,CurrentOverallRanking,PlaceID,OutageCustomers,Problem,CrewStatus,Cause,UniqueID,DateCrawled,TimeStampCrawled,DateFixed
81175,9,10:35.0,,40.6413077,-73.9477384,,,,Brooklyn,Kings County,New York,,,ChIJo_m4Sw1dwokRrOKVnJ-xsv4,1,Area Outage,Crews have arrived and are making repairs. Power will be restored as soon as possible.,We'll provide details when we complete the investigation.,1,2022-02-13T05:00:00.000Z,1644711036,2022-02-13T11:06:32.000Z
81189,109 COACHLIGHT SQ,43:31.0,,40.7127753,-74.0059728,,,,,,New York,,,ChIJOwg_06VPwokRYv534QaPC8g,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,Emergency Repairs,1,2022-02-12T05:00:00.000Z,1644691412,2022-02-13T05:04:59.000Z
81191,11,53:00.0,,40.7564561,-73.9435278,,11th Street,,Queens,Queens County,New York,,,ChIJPce4RMxYwokRchQHUl8ahm0,1,Area Outage,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-12T05:00:00.000Z,1644702781,2022-02-13T08:05:41.000Z
81204,12,18:48.0,,40.763219,-73.9376519,,12th Street,,Queens,Queens County,New York,,,ChIJia9ZYstYwokRS93id9ZwjAA,1,Area Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-12T05:00:00.000Z,1644639529,2022-02-12T17:02:40.000Z
81222,14,20:14.0,,40.8187535,-73.8066163,,,,New York's 14th Congressional District,,New York,,,ChIJpXVVi9SKwokRv7-yUis-DVI,2,Area Outage,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-12T05:00:00.000Z,1644697214,2022-02-13T08:05:44.000Z
81232,17,35:43.0,,42.0320169,-76.7272102,,New York 17,,,,New York,,,ChIJFRk1TeYm0IkRWMxKRTRYHaw,2,Area Outage,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-12T05:00:00.000Z,1644701744,2022-02-13T11:06:30.000Z
81236,18,02:30.0,,41.3911653,-74.3118212,,,,New York's 18th Congressional District,,New York,,,ChIJVZRCFljTwokRN3PGHOvOhcM,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,Emergency Repairs,1,2022-02-12T05:00:00.000Z,1644688953,2022-02-13T05:05:01.000Z
81245,20,55:39.0,,40.6593225,-73.988524,,20th Street,,Brooklyn,Kings County,New York,,,ChIJOQPQ0uBawokRndN917xDBqI,1,Area Outage,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-12T05:00:00.000Z,1644688539,2022-02-13T02:04:24.000Z
81247,20 MCCARTHY DR,18:02.0,,40.7127753,-74.0059728,,,,,,New York,,,ChIJOwg_06VPwokRYv534QaPC8g,1,Area Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-12T05:00:00.000Z,1644707883,2022-02-14T02:09:19.000Z
81253,22,27:16.0,,43.0212373,-75.5276699,,,,New York's 22nd Congressional District,,New York,,,ChIJPTVxq2_W24kRXE-kmyR45nc,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,Emergency Repairs,1,2022-02-12T05:00:00.000Z,1644690437,2022-02-13T05:05:02.000Z
81271,25,43:14.0,,40.7778178,-73.9156322,,25th Street,Ditmars Steinway,Queens,Queens County,New York,,,ChIJmSrEukRfwokR8yr3nE8FIes,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,Emergency Repairs,1,2022-02-12T05:00:00.000Z,1644691395,2022-02-13T05:05:02.000Z
81281,28,41:37.0,,40.7750319,-73.9151958,,28th Street,,Queens,Queens County,New York,,,ChIJ3UYfK11fwokRxR9-ffkJUKs,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-12T05:00:00.000Z,1644694898,2022-02-13T08:05:48.000Z
81296,37,13:54.0,,40.7662317,-73.9153119,,37th Street,,Queens,Queens County,New York,,,ChIJLXO6DUBfwokRRnM4izfbxJ4,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-12T05:00:00.000Z,1644696834,2022-02-13T11:06:31.000Z
81331,8049 PARK LA,25:34.0,,40.7127753,-74.0059728,,,,,,New York,,,ChIJOwg_06VPwokRYv534QaPC8g,1,No Lights,Crews have arrived and are making repairs. Power will be restored as soon as possible.,Weather-Related,1,2022-02-12T05:00:00.000Z,1644625535,2022-02-12T11:01:37.000Z
81348,10,38:05.0,,40.6950083,-74.0123851,,,,New York's 10th Congressional District,,New York,,,ChIJdQeMZoVcwokRukrmBywStHk,1,No Lights,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-11T05:00:00.000Z,1644619086,2022-02-12T11:01:35.000Z
81349,11,42:08.0,,40.7564561,-73.9435278,,11th Street,,Queens,Queens County,New York,,,ChIJPce4RMxYwokRchQHUl8ahm0,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-11T05:00:00.000Z,1644615729,2022-02-12T17:02:40.000Z
81354,12,34:18.0,,40.763219,-73.9376519,,12th Street,,Queens,Queens County,New York,,,ChIJia9ZYstYwokRS93id9ZwjAA,1,Area Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-11T05:00:00.000Z,1644554059,2022-02-11T16:58:02.000Z
81359,13,50:58.0,,40.8430297,-73.9418603,,,,New York's 13th Congressional District,,New York,,,ChIJdVhlgzD0wokRCE4JkFFe4Tw,12,Building Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-11T05:00:00.000Z,1644591059,2022-02-12T08:01:01.000Z
81361,14,07:17.0,,40.7671732,-73.9328996,,14th Street,,Queens,Queens County,New York,,,ChIJT6vvdzVfwokRyFA541NAEKM,1,Area Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-11T05:00:00.000Z,1644556038,2022-02-11T13:57:30.000Z
81362,14,28:11.0,,40.8187535,-73.8066163,,,,New York's 14th Congressional District,,New York,,,ChIJpXVVi9SKwokRv7-yUis-DVI,3,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-11T05:00:00.000Z,1644611292,2022-02-12T05:00:24.000Z
81369,17,04:51.0,,42.0320169,-76.7272102,,New York 17,,,,New York,,,ChIJFRk1TeYm0IkRWMxKRTRYHaw,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-11T05:00:00.000Z,1644613492,2022-02-12T08:01:02.000Z
81376,24,49:40.0,,43.2020024,-77.010385,,,,New York's 24th Congressional District,,New York,,,ChIJeYs5-SqF2YkRzBELeIwAGlg,1,No Lights,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-11T05:00:00.000Z,1644601781,2022-02-12T01:59:49.000Z
81380,26,06:16.0,,40.777202,-73.9150901,,26th Street,,Queens,Queens County,New York,,,ChIJGWb7A11fwokRr7rY6zW_p1o,1,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-11T05:00:00.000Z,1644559577,2022-02-11T19:58:38.000Z
81390,39 BRIAR LA,07:27.0,,41.3025953,-73.8595454,,Briar Lane,,,Westchester County,New York,,,ChIJ4SL9AcTJwokRleTdSdhwmqM,1,Area Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-11T05:00:00.000Z,1644556048,2022-02-11T16:58:04.000Z
81406,101 PLEASANT AV,47:07.0,,40.7957357,-73.9326715,,Pleasant Avenue,,Manhattan,New York County,New York,,,ChIJnSr14_z1wokRZ8vBjUNny5Q,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-10T05:00:00.000Z,1644504428,2022-02-11T01:55:00.000Z
81407,105 PLEASANT AV,47:08.0,,40.7957357,-73.9326715,,Pleasant Avenue,,Manhattan,New York County,New York,,,ChIJnSr14_z1wokRZ8vBjUNny5Q,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-10T05:00:00.000Z,1644504429,2022-02-10T22:54:24.000Z
81408,11,51:38.0,,40.7564561,-73.9435278,,11th Street,,Queens,Queens County,New York,,,ChIJPce4RMxYwokRchQHUl8ahm0,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,Emergency Repairs,1,2022-02-10T05:00:00.000Z,1644504698,2022-02-11T01:55:01.000Z
81409,13,37:27.0,,40.8430297,-73.9418603,,,,New York's 13th Congressional District,,New York,,,ChIJdVhlgzD0wokRCE4JkFFe4Tw,6,Area Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-10T05:00:00.000Z,1644493048,2022-02-10T19:53:50.000Z
81410,14,19:03.0,,40.7671732,-73.9328996,,14th Street,,Queens,Queens County,New York,,,ChIJT6vvdzVfwokRyFA541NAEKM,6,Partial Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,Weather-Related,1,2022-02-10T05:00:00.000Z,1644495544,2022-02-11T04:55:40.000Z
81412,16,27:18.0,,40.9417574,-73.77132,,,,New York's 16th Congressional District,,New York,,,ChIJzUMHm2qSwokRKRtl0BfCryA,1,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-10T05:00:00.000Z,1644535639,2022-02-11T13:57:30.000Z
81413,17,11:56.0,,42.0320169,-76.7272102,,New York 17,,,,New York,,,ChIJFRk1TeYm0IkRWMxKRTRYHaw,1,Building Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,Weather-Related,1,2022-02-10T05:00:00.000Z,1644520317,2022-02-11T04:55:41.000Z
81414,18,14:22.0,,41.3911653,-74.3118212,,,,New York's 18th Congressional District,,New York,,,ChIJVZRCFljTwokRN3PGHOvOhcM,1,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,Weather-Related,1,2022-02-10T05:00:00.000Z,1644484463,2022-02-10T22:54:25.000Z
81415,20,14:38.0,,40.6593225,-73.988524,,20th Street,,Brooklyn,Kings County,New York,,,ChIJOQPQ0uBawokRndN917xDBqI,3,Partial Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,Weather-Related,1,2022-02-10T05:00:00.000Z,1644462878,2022-02-10T16:53:17.000Z
81417,24,08:55.0,,43.2020024,-77.010385,,,,New York's 24th Congressional District,,New York,,,ChIJeYs5-SqF2YkRzBELeIwAGlg,2,Area Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,Weather-Related,1,2022-02-10T05:00:00.000Z,1644491336,2022-02-10T19:53:51.000Z
81418,25,00:08.0,,40.7778178,-73.9156322,,25th Street,Ditmars Steinway,Queens,Queens County,New York,,,ChIJmSrEukRfwokR8yr3nE8FIes,6,Building Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,Weather-Related,1,2022-02-10T05:00:00.000Z,1644494408,2022-02-10T22:54:25.000Z
81419,27,42:31.0,,40.6658249,-73.993511,,New York 27,,,,New York,,,ChIJzRpw-SRbwokRvD389N5pjSA,1,Building Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,Weather-Related,1,2022-02-10T05:00:00.000Z,1644518552,2022-02-11T04:55:43.000Z
81431,77 PLEASANT AV,47:02.0,,40.7957357,-73.9326715,,Pleasant Avenue,,Manhattan,New York County,New York,,,ChIJnSr14_z1wokRZ8vBjUNny5Q,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-10T05:00:00.000Z,1644504423,2022-02-11T01:55:06.000Z
81432,85 PLEASANT AV,47:03.0,,40.7957357,-73.9326715,,Pleasant Avenue,,Manhattan,New York County,New York,,,ChIJnSr14_z1wokRZ8vBjUNny5Q,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-10T05:00:00.000Z,1644504423,2022-02-11T01:55:06.000Z
81433,87 PLEASANT AV,47:06.0,,40.7957357,-73.9326715,,Pleasant Avenue,,Manhattan,New York County,New York,,,ChIJnSr14_z1wokRZ8vBjUNny5Q,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-10T05:00:00.000Z,1644504427,2022-02-11T01:55:06.000Z
81434,95 PLEASANT AV,47:04.0,,40.7957357,-73.9326715,,Pleasant Avenue,,Manhattan,New York County,New York,,,ChIJnSr14_z1wokRZ8vBjUNny5Q,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-10T05:00:00.000Z,1644504425,2022-02-11T01:55:06.000Z
81435,97 PLEASANT AV,39:03.0,,40.7957357,-73.9326715,,Pleasant Avenue,,Manhattan,New York County,New York,,,ChIJnSr14_z1wokRZ8vBjUNny5Q,1,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,Emergency Repairs,1,2022-02-10T05:00:00.000Z,1644507543,2022-02-11T01:55:07.000Z
81437,10,10:59.0,,40.6950083,-74.0123851,,,,New York's 10th Congressional District,,New York,,,ChIJdQeMZoVcwokRukrmBywStHk,1,Area Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-09T05:00:00.000Z,1644444660,2022-02-10T07:51:32.000Z
81439,11,16:41.0,,40.7564561,-73.9435278,,11th Street,,Queens,Queens County,New York,,,ChIJPce4RMxYwokRchQHUl8ahm0,1,Building Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-09T05:00:00.000Z,1644445002,2022-02-10T07:51:32.000Z
81440,115109 224 ST,47:44.0,,40.6790561,-73.7449672,,224th Street,,Queens,Queens County,New York,,,ChIJ94plTABkwokR5djiwfg2cfM,1,No Lights,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,Weather-Related,1,2022-02-09T05:00:00.000Z,1644446865,2022-02-10T10:52:06.000Z
81441,14,43:44.0,,40.7671732,-73.9328996,,14th Street,,Queens,Queens County,New York,,,ChIJT6vvdzVfwokRyFA541NAEKM,1,No Lights,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-09T05:00:00.000Z,1644443025,2022-02-10T07:51:32.000Z
81442,18,58:16.0,,41.3911653,-74.3118212,,,,New York's 18th Congressional District,,New York,,,ChIJVZRCFljTwokRN3PGHOvOhcM,6,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,Emergency Repairs,1,2022-02-09T05:00:00.000Z,1644440297,2022-02-10T07:51:32.000Z
81445,28 PADDOCK RD,11:03.0,,40.7750319,-73.9151958,,28th Street,,Queens,Queens County,New York,,,ChIJ3UYfK11fwokRxR9-ffkJUKs,1,Area Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-09T05:00:00.000Z,1644444664,2022-02-10T07:51:33.000Z
81446,29,14:26.0,,40.7659885,-73.9243365,,29th Street,,Queens,Queens County,New York,,,ChIJfTJUajhfwokRiCej9JDN8sI,2,Partial Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1,2022-02-09T05:00:00.000Z,1644441266,2022-02-10T10:52:08.000Z
